Date,SMA_20,SMA_50,EMA_12,EMA_26,RSI_14,MACD,MACD_SIGNAL,BB_UPPER,BB_LOWER,BB_MIDDLE,ADX_14,OBV
2023-06-05,174.6690010070801,168.76800018310547,176.5431555627099,173.40505871223687,0.6758268866067102,0.47684548774320407,-0.3641075320499175,180.50699300477999,168.83100900938024,174.6690010070801,0.32067687696122454,0.7891711206095385
2023-06-06,174.95450134277345,169.1472003173828,176.95344035519562,173.83505486050578,0.6623317587520645,0.41266851663591425,-0.17550646927353128,181.10205842413149,168.80694426141542,174.95450134277345,0.3313261556776253,0.1502340472143559
2023-06-07,175.25700149536135,169.53800048828126,177.08675835042993,174.13023652448453,0.6128232260772513,0.05718885629989369,-0.12586165853448128,181.3398358748296,169.1741671158931,175.25700149536135,0.3432831659804937,-0.5631945848363487
2023-06-08,175.60750198364258,169.99640075683595,177.6226428079359,174.6072565837241,0.6660139150401485,0.1475891654184207,-0.06261091515459348,182.07434614441343,169.14065782287173,175.60750198364258,0.35438610411887145,-0.05233046627610414
2023-06-09,175.96800231933594,170.40020080566404,178.1360834088484,175.0778306674384,0.6728775253614443,0.20933544405355595,0.004301722816667743,182.7928043342117,169.14320030446018,175.96800231933594,0.36737183190840583,0.48833626745339664
2023-06-12,176.52900161743162,170.82880065917968,179.00591569766138,175.72317604660094,0.7181422028171142,0.6809963604432779,0.18593152231845153,183.9924268297479,169.06557640511534,176.52900161743162,0.3823350508145707,1.0927696004266318
2023-06-13,177.09100112915038,171.19700073242188,179.66808213780482,176.28516282526707,0.7004387931863104,0.8776491916867503,0.3919919675004047,184.82840593476078,169.35359632354,177.09100112915038,0.3966699824283137,0.41955616267493473
2023-06-14,177.68500061035155,171.5526007080078,180.32683826248748,176.8529283158578,0.7106800150382311,1.0492611798178337,0.6141871723841609,185.62091556813758,169.74908565256553,177.68500061035155,0.40718488478043136,1.083345075347459
2023-06-15,178.35100021362305,171.96020050048827,181.20116999238726,177.53122951518952,0.7413333966667643,1.44045061195093,0.9118940740213705,186.7443992712703,169.9576011559758,178.35100021362305,0.4208252897272804,1.7950319986104897
2023-06-16,178.84449996948243,172.38340057373046,181.77329740416545,178.07854571176404,0.6991250960697859,1.4438257727478399,1.153932223246056,187.57457820465442,170.11442173431044,178.84449996948243,0.43428064742683486,0.5675177020147599
